epoch,train_loss,val_loss,train_acc,val_top1,val_top5
74,0.8355826383077182,1.1167342515945435,76.78076923076922,70.67999999999999,90.0
75,0.8366309426087599,1.11036897315979,76.7623076923077,70.26,89.94
76,0.8257477737500117,1.1291487518310548,77.12,70.04,89.66
77,0.8201876402928279,1.1170969591140747,77.1853846153846,70.14,90.25999999999999
78,0.8088562733430129,1.132102600669861,77.5923076923077,70.3,90.18
79,0.8011150260338417,1.1361158321380616,77.66461538461539,70.54,89.75999999999999
80,0.7977647889650785,1.132612483406067,77.85076923076923,70.52000000000001,89.84
81,0.7927297870415908,1.1361437511444092,77.9623076923077,70.48,89.86
82,0.7908099299210768,1.1349218208312988,77.98615384615385,70.52000000000001,90.24
83,0.7865391840421236,1.1369715427398681,78.08923076923077,70.74000000000001,89.75999999999999
